sentence,subj_type,subj_PERS,subj_NUM,subj_GEN,subj_ANIM,verb_type,verb_PERS,verb_NUM,verb_finite,has_main,has_embed,has_objrel,has_relative_clause,has_subjrel,incongruence_poss_subj_count,incongruence_poss_obj_count,incongruence_subj_obj_count,incongruence_subj_embedsubj_count,rel_type,clause_type,bound_variable,mean_zipf,sentence_length,long_range_agreement_with_attractor
my women see the books.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,6,
my women see every man.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,6,
my women see all men.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,6,
my women see me.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,5,
my women see you.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
my women see him.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,5,
my women see her.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
my women see it.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,5,
my women see us.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
my women see them.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,2.0,,0.0,,,,,5.0,5,
my women saw Mary.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
my women saw John.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,5,
my women saw the man.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,6,
my women saw the men.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,6,
my women saw the book.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,6,
my women saw the books.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,6,
my women saw every man.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,6,
my women saw all men.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,6,
my women saw me.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,5,
my women saw you.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
my women saw him.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,5,
my women saw her.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
my women saw it.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,5,
my women saw us.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
my women saw them.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,2.0,,0.0,,,,,5.0,5,
my men see Mary.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,5,
my men see John.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
my men see the woman.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,6,
my men see the women.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,6,
my men see the book.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,6,
my men see the books.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,6,
my men see every woman.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,6,
my men see all women.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,6,
my men see me.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,5,
my men see you.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
my men see him.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
my men see her.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,5,
my men see it.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,5,
my men see us.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
my men see them.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,2.0,,0.0,,,,,5.0,5,
my men saw Mary.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,5,
my men saw John.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
my men saw the woman.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,6,
my men saw the women.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,6,
my men saw the book.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,6,
my men saw the books.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,6,
my men saw every woman.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,6,
my men saw all women.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,6,
my men saw me.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,5,
my men saw you.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
my men saw him.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
my men saw her.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,5,
my men saw it.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,5,
my men saw us.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
my men saw them.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,2.0,,0.0,,,,,5.0,5,
our woman sees Mary.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,0.0,,,,,4.0,5,
our woman sees John.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,1.0,,,,,4.0,5,
our woman sees the man.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,1.0,,,,,4.0,6,
our woman sees the men.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,2.0,,,,,4.0,6,
our woman sees the book.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,1.0,,,,,4.0,6,
our woman sees the books.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,2.0,,,,,4.0,6,
our woman sees every man.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,1.0,,,,,4.0,6,
our woman sees all men.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,2.0,,,,,4.0,6,
our woman sees me.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,1.0,,,,,4.0,5,
our woman sees you.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,1.0,,,,,4.0,5,
our woman sees him.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,1.0,,,,,4.0,5,
our woman sees her.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,0.0,,,,,4.0,5,
our woman sees it.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,1.0,,,,,4.0,5,
our woman sees us.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,2.0,,,,,4.0,5,
our woman sees them.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,1.0,,,,,4.0,5,
our woman saw Mary.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,2.0,,0.0,,,,,5.0,5,
our woman saw John.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
our woman saw the man.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,6,
our woman saw the men.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,6,
our woman saw the book.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,6,
our woman saw the books.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,6,
our woman saw every man.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,6,
our woman saw all men.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,6,
our woman saw me.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
our woman saw you.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
our woman saw him.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
our woman saw her.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,2.0,,0.0,,,,,5.0,5,
our woman saw it.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
our woman saw us.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,5,
our woman saw them.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
our man sees Mary.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
our man sees John.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,0.0,,,,,5.0,5,
our man sees the woman.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,6,
our man sees the women.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,6,
our man sees the book.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,6,
our man sees the books.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,6,
our man sees every woman.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,6,
our man sees all women.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,6,
our man sees me.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
our man sees you.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
our man sees him.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,0.0,,,,,5.0,5,
our man sees her.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
our man sees it.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
our man sees us.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,5,
our man sees them.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
our man saw Mary.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
our man saw John.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,2.0,,0.0,,,,,5.0,5,
our man saw the woman.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,6,
our man saw the women.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,6,
our man saw the book.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,6,
our man saw the books.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,6,
our man saw every woman.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,6,
our man saw all women.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,6,
our man saw me.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
our man saw you.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
our man saw him.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,2.0,,0.0,,,,,5.0,5,
our man saw her.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
our man saw it.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
our man saw us.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,2.0,,2.0,,,,,5.0,5,
our man saw them.,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,2.0,,1.0,,,,,5.0,5,
our women see Mary.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
our women see John.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,5,
our women see the man.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
our women see the men.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
our women see the book.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
our women see the books.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
our women see every man.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
our women see all men.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
our women see me.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,5,
our women see you.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
our women see him.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,5,
our women see her.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
our women see it.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,5,
our women see us.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
our women see them.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,1.0,,0.0,,,,,5.0,5,
our women saw Mary.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
our women saw John.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,5,
our women saw the man.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
our women saw the men.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
our women saw the book.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
our women saw the books.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
our women saw every man.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
our women saw all men.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
our women saw me.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,5,
our women saw you.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
our women saw him.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,5,
our women saw her.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
our women saw it.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,5,
our women saw us.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
our women saw them.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,1.0,,0.0,,,,,5.0,5,
our men see Mary.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,5,
our men see John.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
our men see the woman.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
our men see the women.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
our men see the book.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
our men see the books.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
our men see every woman.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
our men see all women.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
our men see me.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,5,
our men see you.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
our men see him.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
our men see her.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,5,
our men see it.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,5,
our men see us.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
our men see them.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,1.0,,0.0,,,,,5.0,5,
our men saw Mary.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,5,
our men saw John.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
our men saw the woman.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
our men saw the women.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
our men saw the book.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
our men saw the books.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
our men saw every woman.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
our men saw all women.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
our men saw me.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,5,
our men saw you.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
our men saw him.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
our men saw her.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,5,
our men saw it.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,5,
our men saw us.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
our men saw them.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,1.0,,0.0,,,,,5.0,5,
your woman sees Mary.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,0.0,,,,,4.0,5,
your woman sees John.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,4.0,5,
your woman sees the man.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,4.0,6,
your woman sees the men.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,2.0,,,,,4.0,6,
your woman sees the book.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,4.0,6,
your woman sees the books.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,2.0,,,,,4.0,6,
your woman sees every man.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,4.0,6,
your woman sees all men.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,2.0,,,,,4.0,6,
your woman sees me.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,4.0,5,
your woman sees you.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,4.0,5,
your woman sees him.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,4.0,5,
your woman sees her.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,0.0,,,,,4.0,5,
your woman sees it.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,4.0,5,
your woman sees us.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,2.0,,,,,4.0,5,
your woman sees them.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,4.0,5,
your woman saw Mary.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,0.0,,,,,5.0,5,
your woman saw John.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
your woman saw the man.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
your woman saw the men.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
your woman saw the book.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
your woman saw the books.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
your woman saw every man.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
your woman saw all men.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
your woman saw me.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
your woman saw you.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
your woman saw him.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
your woman saw her.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,0.0,,,,,5.0,5,
your woman saw it.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
your woman saw us.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,5,
your woman saw them.,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
your man sees Mary.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
your man sees John.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,0.0,,,,,5.0,5,
your man sees the woman.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
your man sees the women.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
your man sees the book.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
your man sees the books.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
your man sees every woman.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
your man sees all women.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
your man sees me.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
your man sees you.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
your man sees him.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,0.0,,,,,5.0,5,
your man sees her.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
your man sees it.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
your man sees us.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,5,
